date,brand,sales
12/10/22,Producto 6,"$2,077.18"
13/10/22,Producto 5,"$2,028.32"
13/10/22,Producto 17,$492.71
13/10/22,Producto 3,$4.98
13/10/22,Producto 1,$67.96
13/10/22,Producto 2,$152.96
13/10/22,Producto 14,"$2,064.40"
13/10/22,Producto 10,$497.71
13/10/22,Producto 16,$31.47
13/10/22,Producto 7,"$1,269.81"
13/10/22,Producto 9,"$2,064.81"
13/10/22,Producto 6,"$2,676.63"
13/10/22,Producto 23,"$1,075.40"
13/10/22,Producto 11,$39.98
13/10/22,Producto 4,$239.88
14/10/22,Producto 9,"$4,005.69"
14/10/22,Producto 11,$39.98
14/10/22,Producto 16,$20.98
14/10/22,Producto 14,"$2,743.84"
14/10/22,Producto 5,"$3,186.07"
14/10/22,Producto 4,$579.71
14/10/22,Producto 7,"$1,568.64"
14/10/22,Producto 3,$62.25
14/10/22,Producto 2,$209.03
14/10/22,Producto 17,$662.61
14/10/22,Producto 10,$840.51
14/10/22,Producto 1,$159.91
14/10/22,Producto 6,"$4,012.77"
14/10/22,Producto 23,"$1,593.83"
15/10/22,Producto 17,$934.45
15/10/22,Producto 11,$199.90
15/10/22,Producto 10,$972.43
15/10/22,Producto 1,$135.92
15/10/22,Producto 4,$599.70
15/10/22,Producto 23,"$1,796.30"
15/10/22,Producto 5,"$4,194.37"
15/10/22,Producto 6,"$4,917.90"
15/10/22,Producto 7,"$1,858.47"
15/10/22,Producto 18,$32.97
15/10/22,Producto 14,"$3,194.69"
15/10/22,Producto 16,$116.89
15/10/22,Producto 3,$19.92
15/10/22,Producto 9,"$3,897.75"
15/10/22,Producto 2,$234.01
16/10/22,Producto 23,"$1,344.91"
16/10/22,Producto 10,$578.66
16/10/22,Producto 4,$219.89
16/10/22,Producto 17,$679.60
16/10/22,Producto 14,"$2,467.93"
16/10/22,Producto 3,$14.94
16/10/22,Producto 1,$118.93
16/10/22,Producto 16,$32.47
16/10/22,Producto 9,"$2,940.30"
16/10/22,Producto 2,$171.68
16/10/22,Producto 11,$39.98
16/10/22,Producto 18,$19.97
16/10/22,Producto 7,"$1,120.39"
16/10/22,Producto 5,"$2,199.73"
16/10/22,Producto 6,"$3,391.00"
17/10/22,Producto 23,$734.41
17/10/22,Producto 6,"$2,001.63"
17/10/22,Producto 2,$146.50
17/10/22,Producto 17,$458.73
17/10/22,Producto 9,"$1,513.71"
17/10/22,Producto 16,$31.47
17/10/22,Producto 3,$32.37
17/10/22,Producto 11,$59.97
17/10/22,Producto 1,$101.94
17/10/22,Producto 5,"$1,583.89"
17/10/22,Producto 10,$458.73
17/10/22,Producto 4,$159.92
17/10/22,Producto 7,$617.66
17/10/22,Producto 14,"$1,516.83"
18/10/22,Producto 19,$16.99
18/10/22,Producto 6,"$2,120.61"
18/10/22,Producto 2,$185.60
18/10/22,Producto 1,$33.98
18/10/22,Producto 11,$119.94
18/10/22,Producto 5,"$1,630.57"
18/10/22,Producto 16,$54.45
18/10/22,Producto 17,$492.71
18/10/22,Producto 23,$863.16
18/10/22,Producto 9,"$1,255.27"
18/10/22,Producto 3,$30.39
18/10/22,Producto 10,$307.82
18/10/22,Producto 7,$640.65
18/10/22,Producto 14,"$1,744.23"
18/10/22,Producto 4,$239.88
19/10/22,Producto 9,"$1,655.01"
19/10/22,Producto 1,$35.98
19/10/22,Producto 17,$609.65
19/10/22,Producto 4,$319.84
19/10/22,Producto 10,$369.78
19/10/22,Producto 6,"$2,149.49"
19/10/22,Producto 11,$99.95
19/10/22,Producto 2,$189.11
19/10/22,Producto 3,$37.35
19/10/22,Producto 14,"$1,733.72"
19/10/22,Producto 7,$969.41
19/10/22,Producto 16,$20.98
19/10/22,Producto 5,"$1,609.99"
19/10/22,Producto 18,$1.75
19/10/22,Producto 23,$913.91
20/10/22,Producto 2,$229.98
20/10/22,Producto 23,$978.67
20/10/22,Producto 4,$339.83
20/10/22,Producto 18,$20.97
20/10/22,Producto 3,$17.43
20/10/22,Producto 5,"$2,296.59"
20/10/22,Producto 10,$740.57
20/10/22,Producto 9,"$2,407.57"
20/10/22,Producto 17,$803.53
20/10/22,Producto 7,"$1,058.34"
20/10/22,Producto 14,"$1,752.55"
20/10/22,Producto 6,"$2,562.58"
20/10/22,Producto 11,$159.92
20/10/22,Producto 1,$53.97
20/10/22,Producto 16,$21.48
21/10/22,Producto 11,$179.91
21/10/22,Producto 5,"$3,974.63"
21/10/22,Producto 19,$15.99
21/10/22,Producto 4,$559.72
21/10/22,Producto 3,$27.39
21/10/22,Producto 14,"$2,972.07"
21/10/22,Producto 18,$20.97
21/10/22,Producto 6,"$3,988.97"
21/10/22,Producto 16,$43.46
21/10/22,Producto 9,"$3,862.70"
21/10/22,Producto 7,"$1,731.42"
21/10/22,Producto 1,$53.97
21/10/22,Producto 17,"$1,089.36"
21/10/22,Producto 2,$249.65
21/10/22,Producto 10,$759.56
21/10/22,Producto 23,"$1,692.11"
22/10/22,Producto 6,"$4,908.26"
22/10/22,Producto 18,$10.99
22/10/22,Producto 7,"$1,990.28"
22/10/22,Producto 17,"$1,309.23"
22/10/22,Producto 23,"$1,893.11"
22/10/22,Producto 14,"$2,544.54"
22/10/22,Producto 1,$251.86
22/10/22,Producto 4,$399.80
22/10/22,Producto 19,$15.99
22/10/22,Producto 9,"$4,190.51"
22/10/22,Producto 10,$684.60
22/10/22,Producto 16,$63.94
22/10/22,Producto 11,$159.92
22/10/22,Producto 5,"$4,425.30"
22/10/22,Producto 2,$210.05
22/10/22,Producto 3,$45.33
23/10/22,Producto 7,"$1,149.77"
23/10/22,Producto 18,$32.97
23/10/22,Producto 2,$186.88
23/10/22,Producto 4,$299.85
23/10/22,Producto 3,$17.43
23/10/22,Producto 6,"$3,401.53"
23/10/22,Producto 19,$15.99
23/10/22,Producto 9,"$2,895.28"
23/10/22,Producto 16,$85.42
23/10/22,Producto 1,$125.93
23/10/22,Producto 10,$577.67
23/10/22,Producto 17,$719.58
23/10/22,Producto 5,"$3,096.13"
23/10/22,Producto 14,"$2,410.71"
23/10/22,Producto 11,$99.95
23/10/22,Producto 23,"$1,330.51"
24/10/22,Producto 16,$64.44
24/10/22,Producto 6,"$1,921.21"
24/10/22,Producto 23,$722.26
24/10/22,Producto 5,"$1,275.13"
24/10/22,Producto 17,$547.68
24/10/22,Producto 18,$23.23
24/10/22,Producto 3,$22.41
24/10/22,Producto 7,$754.04
24/10/22,Producto 10,$463.73
24/10/22,Producto 14,"$1,452.04"
24/10/22,Producto 1,$71.96
24/10/22,Producto 2,$120.82
24/10/22,Producto 9,"$1,709.98"
24/10/22,Producto 4,$99.95
24/10/22,Producto 11,$79.96
25/10/22,Producto 7,$678.07
25/10/22,Producto 4,$79.96
25/10/22,Producto 18,$9.99
25/10/22,Producto 2,$129.64
25/10/22,Producto 10,$448.74
25/10/22,Producto 23,$664.32
25/10/22,Producto 11,$99.95
25/10/22,Producto 17,$525.69
25/10/22,Producto 3,$43.83
25/10/22,Producto 14,"$1,336.32"
25/10/22,Producto 6,"$2,018.14"
25/10/22,Producto 16,$10.49
25/10/22,Producto 5,"$1,461.09"
25/10/22,Producto 9,"$1,687.00"
26/10/22,Producto 5,"$1,559.53"
26/10/22,Producto 18,$10.99
26/10/22,Producto 17,$649.62
26/10/22,Producto 7,$697.12
26/10/22,Producto 1,$125.93
26/10/22,Producto 6,"$1,996.56"
26/10/22,Producto 14,"$1,360.44"
26/10/22,Producto 4,$179.91
26/10/22,Producto 16,$62.94
26/10/22,Producto 23,$964.69
26/10/22,Producto 11,$59.97
26/10/22,Producto 9,"$1,696.00"
26/10/22,Producto 10,$358.80
26/10/22,Producto 3,$19.92
26/10/22,Producto 2,$153.72
27/10/22,Producto 11,$179.91
27/10/22,Producto 16,$93.41
27/10/22,Producto 18,$20.97
27/10/22,Producto 14,"$1,731.41"
27/10/22,Producto 7,$917.50
27/10/22,Producto 23,$905.23
27/10/22,Producto 9,"$2,083.78"
27/10/22,Producto 10,$343.81
27/10/22,Producto 4,$319.84
27/10/22,Producto 5,"$1,852.35"
27/10/22,Producto 3,$29.88
27/10/22,Producto 2,$181.02
27/10/22,Producto 17,$729.57
27/10/22,Producto 6,"$2,439.68"
27/10/22,Producto 1,$35.98
28/10/22,Producto 4,$579.71
28/10/22,Producto 10,$571.68
28/10/22,Producto 16,$53.45
28/10/22,Producto 17,"$1,370.21"
28/10/22,Producto 2,$230.28
28/10/22,Producto 9,"$3,879.77"
28/10/22,Producto 7,"$1,830.49"
28/10/22,Producto 6,"$4,052.00"
28/10/22,Producto 23,"$1,882.24"
28/10/22,Producto 5,"$3,179.41"
28/10/22,Producto 11,$179.91
28/10/22,Producto 14,"$2,950.57"
28/10/22,Producto 3,$34.86
28/10/22,Producto 1,$89.95
29/10/22,Producto 10,"$1,111.38"
29/10/22,Producto 4,$659.67
29/10/22,Producto 3,$29.88
29/10/22,Producto 2,$221.36
29/10/22,Producto 5,"$4,521.97"
29/10/22,Producto 19,$15.99
29/10/22,Producto 7,"$1,766.02"
29/10/22,Producto 16,$94.91
29/10/22,Producto 23,"$1,732.29"
29/10/22,Producto 9,"$4,602.95"
29/10/22,Producto 6,"$5,303.12"
29/10/22,Producto 11,$319.84
29/10/22,Producto 1,$143.92
29/10/22,Producto 17,"$1,849.93"
29/10/22,Producto 18,$1.75
29/10/22,Producto 14,"$3,324.04"
30/10/22,Producto 9,"$2,507.56"
30/10/22,Producto 1,$89.95
30/10/22,Producto 5,"$2,506.40"
30/10/22,Producto 23,"$1,367.98"
30/10/22,Producto 16,$64.44
30/10/22,Producto 18,$36.46
30/10/22,Producto 7,"$1,096.90"
30/10/22,Producto 14,"$2,179.60"
30/10/22,Producto 17,"$1,001.42"
30/10/22,Producto 2,$174.67
30/10/22,Producto 3,$14.94
30/10/22,Producto 6,"$3,732.44"
30/10/22,Producto 4,$339.83
30/10/22,Producto 11,$159.92
30/10/22,Producto 10,$788.56
31/10/22,Producto 10,$859.51
31/10/22,Producto 23,"$1,005.81"
31/10/22,Producto 6,"$2,911.15"
31/10/22,Producto 11,$159.92
31/10/22,Producto 5,"$2,408.66"
31/10/22,Producto 3,$12.45
31/10/22,Producto 16,$31.97
31/10/22,Producto 1,$107.94
31/10/22,Producto 9,"$2,440.61"
31/10/22,Producto 4,$379.81
31/10/22,Producto 17,$657.62
31/10/22,Producto 2,$184.92
31/10/22,Producto 7,"$1,098.39"
31/10/22,Producto 14,"$2,026.77"
01/11/22,Producto 2,$125.82
01/11/22,Producto 6,"$1,583.01"
01/11/22,Producto 7,$289.34
01/11/22,Producto 16,$20.98
01/11/22,Producto 4,$219.89
01/11/22,Producto 3,$12.45
01/11/22,Producto 5,"$1,354.23"
01/11/22,Producto 9,"$1,783.97"
01/11/22,Producto 10,$402.77
01/11/22,Producto 23,$780.58
01/11/22,Producto 18,$10.98
01/11/22,Producto 1,$89.95
01/11/22,Producto 14,"$1,267.58"
01/11/22,Producto 11,$119.94
01/11/22,Producto 17,$413.76
02/11/22,Producto 23,$914.26
02/11/22,Producto 16,$52.45
02/11/22,Producto 2,$207.56
02/11/22,Producto 7,$765.58
02/11/22,Producto 17,$528.17
02/11/22,Producto 14,"$1,320.65"
02/11/22,Producto 11,$59.97
02/11/22,Producto 4,$119.94
02/11/22,Producto 5,"$1,394.06"
02/11/22,Producto 3,$14.94
02/11/22,Producto 9,"$1,665.58"
02/11/22,Producto 6,"$2,003.81"
02/11/22,Producto 10,$571.14
02/11/22,Producto 1,$62.96
03/11/22,Producto 9,"$2,135.22"
03/11/22,Producto 2,$148.23
03/11/22,Producto 16,$42.96
03/11/22,Producto 6,"$2,143.56"
03/11/22,Producto 23,$960.35
03/11/22,Producto 5,"$1,803.83"
03/11/22,Producto 10,$485.69
03/11/22,Producto 3,$17.43
03/11/22,Producto 17,$505.68
03/11/22,Producto 4,$179.91
03/11/22,Producto 18,$10.99
03/11/22,Producto 14,"$1,548.82"
03/11/22,Producto 1,$103.43
03/11/22,Producto 11,$99.95
03/11/22,Producto 7,$932.49
04/11/22,Producto 16,$86.92
04/11/22,Producto 5,"$3,404.23"
04/11/22,Producto 14,"$2,466.76"
04/11/22,Producto 4,$399.80
04/11/22,Producto 7,"$1,250.30"
04/11/22,Producto 12,$10.99
04/11/22,Producto 2,$277.93
04/11/22,Producto 18,$21.98
04/11/22,Producto 3,$24.90
04/11/22,Producto 6,"$3,440.31"
04/11/22,Producto 1,$71.96
04/11/22,Producto 9,"$3,428.46"
04/11/22,Producto 11,$119.94
04/11/22,Producto 10,$857.96
04/11/22,Producto 23,"$1,533.47"
04/11/22,Producto 17,"$1,151.79"
05/11/22,Producto 11,$59.97
05/11/22,Producto 5,"$3,872.07"
05/11/22,Producto 19,$15.99
05/11/22,Producto 3,$24.90
05/11/22,Producto 10,$964.87
05/11/22,Producto 14,"$2,861.34"
05/11/22,Producto 1,$188.88
05/11/22,Producto 4,$359.82
05/11/22,Producto 9,"$3,975.63"
05/11/22,Producto 17,"$1,470.59"
05/11/22,Producto 6,"$4,583.80"
05/11/22,Producto 23,"$1,400.27"
05/11/22,Producto 16,$42.46
05/11/22,Producto 7,"$1,299.28"
05/11/22,Producto 2,$238.94
06/11/22,Producto 14,"$2,219.31"
06/11/22,Producto 4,$299.85
06/11/22,Producto 6,"$3,283.05"
06/11/22,Producto 23,"$1,194.79"
06/11/22,Producto 10,$919.91
06/11/22,Producto 5,"$2,840.79"
06/11/22,Producto 9,"$3,274.54"
06/11/22,Producto 7,"$1,069.41"
06/11/22,Producto 16,$74.43
06/11/22,Producto 17,$706.06
06/11/22,Producto 2,$214.56
06/11/22,Producto 11,$139.93
06/11/22,Producto 1,$71.95
06/11/22,Producto 3,$44.82
07/11/22,Producto 14,"$1,252.25"
07/11/22,Producto 3,$34.86
07/11/22,Producto 11,$79.96
07/11/22,Producto 16,$31.47
07/11/22,Producto 23,$765.56
07/11/22,Producto 5,"$1,376.17"
07/11/22,Producto 1,$31.48
07/11/22,Producto 2,$128.84
07/11/22,Producto 17,$539.66
07/11/22,Producto 4,$359.82
07/11/22,Producto 7,$683.62
07/11/22,Producto 9,"$1,674.01"
07/11/22,Producto 6,"$1,787.61"
07/11/22,Producto 10,$569.13
08/11/22,Producto 12,$10.99
08/11/22,Producto 1,$89.94
08/11/22,Producto 6,"$1,660.05"
08/11/22,Producto 14,"$1,078.97"
08/11/22,Producto 2,$113.87
08/11/22,Producto 16,$10.99
08/11/22,Producto 11,$59.97
08/11/22,Producto 3,$22.41
08/11/22,Producto 7,$770.57
08/11/22,Producto 23,$565.12
08/11/22,Producto 17,$387.75
08/11/22,Producto 4,$199.90
08/11/22,Producto 10,$257.34
08/11/22,Producto 9,"$1,717.95"
08/11/22,Producto 5,"$1,411.15"
09/11/22,Producto 3,$19.92
09/11/22,Producto 5,"$1,398.20"
09/11/22,Producto 14,"$1,246.01"
09/11/22,Producto 7,$736.58
09/11/22,Producto 17,$603.64
09/11/22,Producto 1,$107.94
09/11/22,Producto 2,$155.73
09/11/22,Producto 10,$436.75
09/11/22,Producto 6,"$1,981.83"
09/11/22,Producto 4,$179.91
09/11/22,Producto 11,$39.98
09/11/22,Producto 9,"$1,821.94"
09/11/22,Producto 16,$105.90
09/11/22,Producto 23,$934.85
10/11/22,Producto 6,"$2,676.03"
10/11/22,Producto 4,$439.78
10/11/22,Producto 14,"$1,941.71"
10/11/22,Producto 23,"$1,018.17"
10/11/22,Producto 10,$496.71
10/11/22,Producto 2,$193.18
10/11/22,Producto 11,$79.96
10/11/22,Producto 9,"$2,511.55"
10/11/22,Producto 1,$35.98
10/11/22,Producto 18,$21.98
10/11/22,Producto 17,$710.59
10/11/22,Producto 5,"$1,878.82"
10/11/22,Producto 7,"$1,158.84"
10/11/22,Producto 16,$31.97
10/11/22,Producto 3,$39.84
11/11/22,Producto 6,"$4,011.61"
11/11/22,Producto 18,$25.48
11/11/22,Producto 3,$24.90
11/11/22,Producto 7,"$1,445.17"
11/11/22,Producto 14,"$2,589.53"
11/11/22,Producto 11,$99.95
11/11/22,Producto 17,"$1,292.23"
11/11/22,Producto 23,"$1,484.74"
11/11/22,Producto 9,"$3,212.14"
11/11/22,Producto 2,$194.76
11/11/22,Producto 1,$89.95
11/11/22,Producto 10,$715.60
11/11/22,Producto 16,$43.46
11/11/22,Producto 5,"$2,614.49"
11/11/22,Producto 4,$379.81
12/11/22,Producto 3,$39.84
12/11/22,Producto 17,"$1,215.29"
12/11/22,Producto 14,"$2,689.55"
12/11/22,Producto 1,$89.95
12/11/22,Producto 19,$0.00
12/11/22,Producto 23,"$1,535.26"
12/11/22,Producto 5,"$3,849.80"
12/11/22,Producto 10,$822.53
12/11/22,Producto 7,"$1,321.24"
12/11/22,Producto 4,$479.76
12/11/22,Producto 2,$202.68
12/11/22,Producto 11,$159.92
12/11/22,Producto 9,"$3,756.85"
12/11/22,Producto 6,"$4,391.07"
12/11/22,Producto 18,$21.97
12/11/22,Producto 16,$64.44
13/11/22,Producto 5,"$1,902.80"
13/11/22,Producto 4,$159.92
13/11/22,Producto 9,"$2,156.75"
13/11/22,Producto 17,$753.56
13/11/22,Producto 6,"$2,842.07"
13/11/22,Producto 2,$119.41
13/11/22,Producto 7,$869.49
13/11/22,Producto 1,$53.97
13/11/22,Producto 19,$15.99
13/11/22,Producto 14,"$2,026.89"
13/11/22,Producto 16,$84.42
13/11/22,Producto 23,"$1,204.13"
13/11/22,Producto 11,$119.94
13/11/22,Producto 3,$29.88
13/11/22,Producto 10,$586.67
13/11/22,Producto 18,$12.74
14/11/22,Producto 6,"$1,445.85"
14/11/22,Producto 11,$99.95
14/11/22,Producto 18,$10.98
14/11/22,Producto 10,$286.84
14/11/22,Producto 23,$722.24
14/11/22,Producto 17,$339.80
14/11/22,Producto 4,$259.87
14/11/22,Producto 16,$32.97
14/11/22,Producto 14,"$1,121.94"
14/11/22,Producto 5,"$1,357.22"
14/11/22,Producto 9,"$1,292.26"
14/11/22,Producto 2,$129.16
14/11/22,Producto 7,$760.06
14/11/22,Producto 3,$12.45
15/11/22,Producto 3,$7.47
15/11/22,Producto 17,$271.84
15/11/22,Producto 2,$103.67
15/11/22,Producto 5,"$1,181.22"
15/11/22,Producto 6,"$1,633.07"
15/11/22,Producto 14,"$1,281.80"
15/11/22,Producto 12,$10.99
15/11/22,Producto 4,$219.89
15/11/22,Producto 1,$53.97
15/11/22,Producto 11,$59.97
15/11/22,Producto 16,$41.96
15/11/22,Producto 23,$658.53
15/11/22,Producto 10,$282.84
15/11/22,Producto 9,"$1,455.17"
15/11/22,Producto 7,$603.15
16/11/22,Producto 6,"$1,918.67"
16/11/22,Producto 16,$32.47
16/11/22,Producto 11,$119.94
16/11/22,Producto 10,$829.44
16/11/22,Producto 9,"$2,051.70"
16/11/22,Producto 7,$560.67
16/11/22,Producto 5,"$2,609.95"
16/11/22,Producto 23,$718.78
16/11/22,Producto 2,$190.44
16/11/22,Producto 14,"$1,254.76"
16/11/22,Producto 4,$199.90
16/11/22,Producto 3,$7.47
16/11/22,Producto 1,$131.92
16/11/22,Producto 17,$745.51
17/11/22,Producto 9,"$5,433.45"
17/11/22,Producto 23,"$2,033.66"
17/11/22,Producto 5,"$6,303.76"
17/11/22,Producto 14,"$2,936.83"
17/11/22,Producto 11,$199.90
17/11/22,Producto 17,"$1,658.94"
17/11/22,Producto 2,$378.56
17/11/22,Producto 1,$251.84
17/11/22,Producto 10,"$1,566.84"
17/11/22,Producto 16,$61.94
17/11/22,Producto 4,$639.68
17/11/22,Producto 7,"$1,899.84"
17/11/22,Producto 6,"$4,941.31"
17/11/22,Producto 3,$39.84
18/11/22,Producto 11,$139.93
18/11/22,Producto 10,"$1,186.15"
18/11/22,Producto 18,$10.99
18/11/22,Producto 6,"$3,906.78"
18/11/22,Producto 23,"$1,565.88"
18/11/22,Producto 12,$10.99
18/11/22,Producto 2,$236.77
18/11/22,Producto 3,$34.86
18/11/22,Producto 4,$719.64
18/11/22,Producto 9,"$4,349.21"
18/11/22,Producto 16,$63.44
18/11/22,Producto 1,$119.92
18/11/22,Producto 7,"$1,441.16"
18/11/22,Producto 5,"$4,874.72"
18/11/22,Producto 17,"$1,339.13"
18/11/22,Producto 20,$10.49
18/11/22,Producto 14,"$2,642.57"
19/11/22,Producto 11,$179.91
19/11/22,Producto 19,$31.98
19/11/22,Producto 2,$222.80
19/11/22,Producto 10,"$1,187.19"
19/11/22,Producto 5,"$5,821.27"
19/11/22,Producto 7,"$1,550.10"
19/11/22,Producto 17,"$1,984.76"
19/11/22,Producto 23,"$1,723.45"
19/11/22,Producto 3,$12.45
19/11/22,Producto 16,$115.39
19/11/22,Producto 4,$479.76
19/11/22,Producto 18,$10.99
19/11/22,Producto 6,"$4,277.64"
19/11/22,Producto 14,"$2,928.42"
19/11/22,Producto 1,$149.90
19/11/22,Producto 9,"$5,341.67"
20/11/22,Producto 9,"$4,012.47"
20/11/22,Producto 11,$139.93
20/11/22,Producto 7,"$1,279.26"
20/11/22,Producto 23,"$1,315.30"
20/11/22,Producto 3,$37.35
20/11/22,Producto 17,$805.49
20/11/22,Producto 16,$50.95
20/11/22,Producto 4,$459.77
20/11/22,Producto 10,"$1,147.22"
20/11/22,Producto 2,$169.45
20/11/22,Producto 5,"$3,580.62"
20/11/22,Producto 18,$21.98
20/11/22,Producto 6,"$3,666.19"
20/11/22,Producto 14,"$2,466.20"
20/11/22,Producto 1,$161.89
21/11/22,Producto 2,$98.67
21/11/22,Producto 3,$12.45
21/11/22,Producto 18,$10.98
21/11/22,Producto 6,"$2,661.27"
21/11/22,Producto 1,$35.98
21/11/22,Producto 23,"$1,190.29"
21/11/22,Producto 5,"$3,351.82"
21/11/22,Producto 7,$987.93
21/11/22,Producto 11,$79.96
21/11/22,Producto 4,$299.85
21/11/22,Producto 9,"$3,442.83"
21/11/22,Producto 12,$10.99
21/11/22,Producto 10,$922.40
21/11/22,Producto 17,$753.53
21/11/22,Producto 14,"$1,943.94"
21/11/22,Producto 16,$53.45
22/11/22,Producto 3,$29.88
22/11/22,Producto 11,$259.87
22/11/22,Producto 23,"$1,436.09"
22/11/22,Producto 17,"$1,358.13"
22/11/22,Producto 14,"$2,781.70"
22/11/22,Producto 9,"$4,703.04"
22/11/22,Producto 4,$319.84
22/11/22,Producto 5,"$4,410.03"
22/11/22,Producto 1,$197.86
22/11/22,Producto 18,$10.99
22/11/22,Producto 2,$145.76
22/11/22,Producto 10,"$1,519.01"
22/11/22,Producto 6,"$3,976.96"
22/11/22,Producto 16,$118.39
22/11/22,Producto 7,"$1,223.80"
23/11/22,Producto 5,"$9,514.77"
23/11/22,Producto 2,$209.53
23/11/22,Producto 16,$147.86
23/11/22,Producto 4,$759.62
23/11/22,Producto 18,$32.97
23/11/22,Producto 17,"$2,566.35"
23/11/22,Producto 11,$159.92
23/11/22,Producto 14,"$4,583.19"
23/11/22,Producto 6,"$7,304.42"
23/11/22,Producto 12,$10.99
23/11/22,Producto 23,"$2,351.80"
23/11/22,Producto 1,$125.92
23/11/22,Producto 3,$32.37
23/11/22,Producto 9,"$8,003.08"
23/11/22,Producto 10,"$2,347.45"
23/11/22,Producto 7,"$2,658.45"
24/11/22,Producto 1,$161.90
24/11/22,Producto 10,"$1,887.81"
24/11/22,Producto 11,$279.86
24/11/22,Producto 4,$819.59
24/11/22,Producto 14,"$3,340.69"
24/11/22,Producto 17,"$1,890.83"
24/11/22,Producto 2,$235.51
24/11/22,Producto 9,"$6,425.15"
24/11/22,Producto 5,"$7,296.48"
24/11/22,Producto 23,"$1,910.93"
24/11/22,Producto 6,"$6,043.88"
24/11/22,Producto 16,$42.46
24/11/22,Producto 7,"$1,399.19"
24/11/22,Producto 3,$12.45
25/11/22,Producto 1,$161.89
25/11/22,Producto 18,$47.29
25/11/22,Producto 4,$399.80
25/11/22,Producto 23,"$1,082.10"
25/11/22,Producto 11,$139.93
25/11/22,Producto 14,"$2,042.28"
25/11/22,Producto 6,"$3,065.69"
25/11/22,Producto 16,$31.47
25/11/22,Producto 17,"$1,211.22"
25/11/22,Producto 2,$134.70
25/11/22,Producto 3,$19.92
25/11/22,Producto 9,"$3,082.09"
25/11/22,Producto 10,$866.41
25/11/22,Producto 7,"$1,203.30"
25/11/22,Producto 5,"$3,688.63"
26/11/22,Producto 1,$47.97
26/11/22,Producto 18,$32.96
26/11/22,Producto 17,$977.40
26/11/22,Producto 12,$10.99
26/11/22,Producto 10,"$1,126.25"
26/11/22,Producto 4,$439.78
26/11/22,Producto 3,$42.33
26/11/22,Producto 5,"$4,162.99"
26/11/22,Producto 2,$116.94
26/11/22,Producto 9,"$3,453.86"
26/11/22,Producto 14,"$2,088.41"
26/11/22,Producto 11,$99.95
26/11/22,Producto 7,"$1,434.15"
26/11/22,Producto 16,$75.43
26/11/22,Producto 23,"$1,465.25"
26/11/22,Producto 6,"$3,523.40"
27/11/22,Producto 16,$44.66
27/11/22,Producto 10,$844.39
27/11/22,Producto 1,$29.98
27/11/22,Producto 5,"$2,311.50"
27/11/22,Producto 18,$10.99
27/11/22,Producto 3,$17.43
27/11/22,Producto 7,"$1,081.33"
27/11/22,Producto 2,$131.33
27/11/22,Producto 6,"$2,313.17"
27/11/22,Producto 14,"$1,223.13"
27/11/22,Producto 23,$941.88
27/11/22,Producto 9,"$2,151.66"
27/11/22,Producto 11,$59.97
27/11/22,Producto 17,$624.58
27/11/22,Producto 4,$79.96
28/11/22,Producto 2,$87.43
28/11/22,Producto 16,$42.96
28/11/22,Producto 6,"$1,406.02"
28/11/22,Producto 3,$14.94
28/11/22,Producto 4,$139.93
28/11/22,Producto 10,$367.72
28/11/22,Producto 7,$647.63
28/11/22,Producto 23,$726.93
28/11/22,Producto 9,"$1,430.12"
28/11/22,Producto 14,"$1,079.60"
28/11/22,Producto 11,$39.98
28/11/22,Producto 17,$441.70
28/11/22,Producto 5,"$1,780.25"
29/11/22,Producto 5,"$1,934.64"
29/11/22,Producto 4,$139.93
29/11/22,Producto 1,$17.99
29/11/22,Producto 11,$79.96
29/11/22,Producto 9,"$1,965.72"
29/11/22,Producto 3,$12.45
29/11/22,Producto 2,$120.82
29/11/22,Producto 10,$638.54
